DateTime,AddedIPs,RemovedIPs
1632350903,38,43
1632352848,826,0
1632354743,31,31
1632356649,36,26
1632358566,30,37
1632360502,31,25
1632362419,28,49
1632364324,28,34
1632366271,24,42
1632368166,41,34
1632370338,34,23
1632372262,39,51
1632374173,37,40
1632376327,38,41
1632378247,37,34
1632380180,39,37
1632382332,37,50
1632384253,39,30
1632386184,49,32
1632388086,28,42
1632390247,31,36
1632392408,35,1909
1632394325,51,48
1632396266,992,0
1632398166,40,46
1632400332,45,38
1632402497,49,51
1632404423,53,56
1632406330,34,50
1632408245,27,36
1632410182,39,47
1632412085,43,33
1632414008,40,30
1632415946,35,43
1632417847,44,37
1632419767,39,41
1632421703,20,33
1632423611,39,63
1632425525,35,39
1632427472,46,43
1632429369,37,53
1632431529,46,38
1632433447,34,32
1632435384,42,49
1632437305,35,44
1632439207,916,0
1632441129,29,39
1632443049,32,34
1632444999,52,37
1632446909,21,43
1632448855,36,60
1632450736,36,38
1632452675,35,36
1632454569,39,37
1632456731,37,34
1632458646,32,38
1632460584,50,33
1632462485,31,32
1632464431,34,36
1632466330,25,55
1632468251,30,35
1632470166,26,52
1632472103,24,37
1632474023,30,41
1632475925,27,29
1632477876,36,1858
1632479770,54,44
1632481929,939,10
1632483849,26,35
1632485799,43,45
1632487932,37,36
1632489866,47,33
1632491766,49,42
1632493687,36,33
1632495634,51,36
1632497532,44,34
1632499475,41,31
1632501607,42,44
1632503527,49,25
1632505466,55,27
1632507368,47,44
1632509323,44,45
1632511211,36,55
1632513127,28,43
1632515068,25,43
1632516967,29,47
1632519130,45,42
1632521071,30,44
1632522972,32,45
1632525131,831,0
1632527065,34,29
1632528972,32,40
1632531130,32,35
1632533051,29,28
1632534985,44,41
1632547446,201,191
1632549622,51,40
1632551546,27,38
1632553459,31,36
1632555387,31,44
1632557289,27,53
1632559209,26,47
1632561149,35,36
1632563047,35,33
1632565209,35,1777
1632567124,46,47
1632569065,887,4
1632570969,36,39
1632572905,26,35
1632574820,49,46
1632576725,23,27
1632578675,33,30
1632580573,32,49
1632582506,38,33
1632584407,41,44
1632586326,32,42
1632588267,24,30
1632590172,31,51
1632592331,36,46
1632594252,44,34
1632596185,47,39
1632598085,51,31
1632600014,33,23
1632601943,51,35
1632603858,41,35
1632605789,34,36
1632607699,33,38
1632609624,43,48
1632611533,792,0
1632613464,27,40
1632615369,26,27
1632617529,29,45
1632619451,51,29
1632621384,43,33
1632623287,34,39
1632625215,25,33
1632627145,21,40
1632629052,24,33
1632630967,45,31
1632632906,36,42
1632634809,47,36
1632636727,32,34
1632638664,42,38
1632640568,48,36
1632642726,34,23
1632644649,32,21
1632646587,36,37
1632648489,36,29
1632650659,32,1739
1632652585,47,55
1632654499,874,0
1632656425,49,38
1632658356,39,45
1632660267,41,21
1632662169,36,22
1632664327,36,45
1632666265,20,25
1632668110,51,34
1632670154,29,44
1632672197,35,39
1632674438,52,43
1632676330,34,34
1632678245,46,48
1632680189,42,37
1632682325,32,36
1632684263,44,36
1632686164,50,36
1632688086,28,29
1632689936,27,31
1632691945,40,37
1632693857,28,33
1632695787,38,46
1632697745,747,0
1632699848,28,35
1632702006,29,40
1632703925,31,24
1632705866,27,18
1632707764,43,41
1632709991,32,26
1632711873,26,32
1632713769,33,41
1632715932,32,42
1632717868,52,33
1632719768,49,31
1632721926,53,47
1632724089,54,37
1632726267,39,33
1632728189,37,36
1632730099,28,29
1632732029,58,32
1632733931,28,30
1632735846,22,36
1632738005,53,1671
1632739946,53,44
1632741846,843,0
1632743796,60,44
1632745685,40,31
1632747854,44,31
1632749785,57,45
1632751705,56,34
1632753611,74,39
1632755543,49,20
1632757446,27,22
1632759606,42,26
1632761546,42,44
1632763449,35,39
1632765622,59,45
1632767546,38,35
1632769452,48,51
1632771387,65,25
1632773217,52,31
1632775466,42,40
1632777369,38,41
1632779544,36,37
1632781448,25,30
1632783382,35,41
1632785287,743,0
1632787231,39,42
1632789262,30,22
1632791550,51,34
1632793449,44,37
1632795367,16,41
1632797303,32,23
1632799208,21,12
1632801127,34,33
1632803047,27,27
1632804964,49,39
1632807125,48,38
1632809054,41,29
1632810986,46,41
1632813145,33,39
1632815047,48,25
1632816852,38,31
1632818901,33,34
1632820808,48,32
1632822966,44,46
1632825128,32,1762
1632827057,881,0
1632828988,50,35
1632830897,39,29
1632832823,56,26
1632834729,27,27
1632836649,41,36
1632838594,30,45
1632840484,33,33
1632842415,41,24
1632844353,36,35
1632846247,31,26
1632848165,53,64
1632850108,76,37
1632852014,118,56
1632853929,45,40
1632855954,42,50
1632857771,35,37
1632859940,49,29
1632861846,41,38
1632863784,58,46
1632865687,49,32
1632867605,40,47
1632869544,55,46
1632871449,789,0
1632873621,47,33
1632875525,32,23
1632877417,16,24
1632879368,64,34
1632881529,50,39
1632883445,36,25
1632885389,29,26
1632887290,33,30
1632889223,35,28
1632891128,27,39
1632893048,31,38
1632894994,39,43
1632896888,28,42
1632898813,19,27
1632900725,32,62
1632902658,43,17
1632904587,24,36
1632906493,37,39
1632908405,38,28
1632910343,43,1940
1632912245,51,38
1632914171,915,0
1632916343,46,45
1632918248,30,40
1632920183,41,50
1632922325,31,52
1632924253,46,21
1632926187,44,23
1632928084,37,34
1632930269,36,31
1632932172,38,27
1632934347,43,53
1632936315,44,60
1632938182,40,37
1632940087,26,62
1632942038,37,31
1632943927,37,44
1632945855,41,48
1632947786,60,34
1632949948,50,50
1632951859,31,31
1632954029,37,46
1632955929,19,30
1632957856,830,0
1632959786,27,38
1632961688,32,33
1632963640,31,47
1632965526,24,41
1632967471,28,18
1632969369,23,21
1632971535,25,35
1632973465,45,25
1632975627,43,32
1632977527,25,41
1632979465,37,50
1632981366,40,39
1632983288,29,61
1632985238,55,28
1632987127,54,42
1632989017,43,42
1632990975,35,30
1632993126,53,48
1632995046,35,31
1632996984,55,1972
1632998883,49,51
1633000805,981,0
1633002827,53,46
1633004647,41,35
1633006566,57,32
1633008503,25,54
1633010417,49,51
1633012344,39,47
1633014250,37,42
1633016188,58,35
1633018085,39,48
1633020245,72,48
1633022168,47,45
1633024106,53,41
1633026005,50,43
1633027924,71,40
1633029865,60,22
1633032040,48,55
1633033926,38,28
1633036086,27,41
1633038246,49,43
1633040187,31,44
1633042087,34,49
1633044010,870,0
1633045947,20,39
1633047851,31,30
1633049784,35,28
1633051690,20,50
1633053849,34,48
1633056007,28,59
1633057927,28,33
1633059865,24,24
1633062025,45,46
1633064168,52,62
1633066096,29,37
